Num_Features,k,F1_Validation
135,11,0.5924620267385718
135,13,0.5943871011750129
135,15,0.5920155913718901
136,1,0.5736922451469393
136,3,0.566889261280337
136,5,0.5801043560415199
136,7,0.5868085997615377
136,9,0.5906233557316157
136,11,0.5948060220062714
136,13,0.5967852710458619
136,15,0.5923120324548776
137,1,0.5703713017415231
137,3,0.5674583233486654
137,5,0.5751055451357948
137,7,0.5861167215486313
137,9,0.589943796801441
137,11,0.5925871402328322
137,13,0.594356759362391
137,15,0.5930867183229461
138,1,0.5742020197003709
138,3,0.5697629639001843
138,5,0.574298614456057
138,7,0.5845467355217052
138,9,0.5853943874828891
138,11,0.5915329210098913
138,13,0.590712767163137
138,15,0.5923282030289532
139,1,0.5765801521328372
139,3,0.5696079159046404
139,5,0.5750152041019824
139,7,0.5823151942314457
139,9,0.5855920677811709
139,11,0.5891173362530031
139,13,0.5910998621169176
139,15,0.5914072417608276
140,1,0.5750057260403457
140,3,0.5667600922886397
140,5,0.5760811724494924
140,7,0.5834590078974465
140,9,0.5838620569498726
140,11,0.5883334424501652
140,13,0.5932176249428275
140,15,0.5928072133234219
141,1,0.5743153632519926
141,3,0.5663087631715584
141,5,0.5714391883889569
141,7,0.5825619489342333
141,9,0.5875495245028877
141,11,0.592134458712645
141,13,0.5935517926379353
141,15,0.5943798615492007
142,1,0.5714387298959247
142,3,0.5693623820630924
142,5,0.5703185662416981
142,7,0.5798012834478715
142,9,0.589045820208112
142,11,0.5887818123997434
142,13,0.5930641106916026
142,15,0.59840493201328
143,1,0.5690187487753152
143,3,0.5691273826574045
143,5,0.5723506073275619
143,7,0.5807571498919618
143,9,0.5894671522495714
143,11,0.5883965554353423
143,13,0.5960097236461969
143,15,0.598034163935678
144,1,0.5666450227179772
144,3,0.5647086861651203
144,5,0.5762872741344572
144,7,0.5764741810726314
144,9,0.582591966186887
144,11,0.5885961975934949
144,13,0.5902343842861615
144,15,0.5905406967950592
145,1,0.564364030963728
145,3,0.5660724254003798
145,5,0.5707631454396463
145,7,0.5763307926899318
145,9,0.5824756085117871
145,11,0.585399337656266
145,13,0.5850709910807682
145,15,0.5892763949488912
146,1,0.5656483708582073
146,3,0.5659907556409336
146,5,0.5742632774805937
146,7,0.5772409428532265
146,9,0.5814947692481388
146,11,0.5859793267401933
146,13,0.5846861828587576
146,15,0.5859174791019673
147,1,0.5620960660129848
147,3,0.5646449271626237
147,5,0.5704525410831439
147,7,0.5689790304904613
147,9,0.5764952538517758
147,11,0.5831741232954591
147,13,0.5806330211428455
147,15,0.5875082642909127
148,1,0.5625420743023976
148,3,0.5587047516479813
148,5,0.5641145929412595
148,7,0.5666886910327836
148,9,0.5794676360975678
148,11,0.5828560114052449
148,13,0.5837582754165275
148,15,0.5837216033116013
149,1,0.5598551506458607
149,3,0.559941549526762
149,5,0.5592302432171745
149,7,0.563901780380777
149,9,0.5795654139064021
149,11,0.5834032386381642
149,13,0.5875144166061769
149,15,0.5861743128303553
150,1,0.559876063324688
150,3,0.5586524840225601
150,5,0.5608843933238857
150,7,0.5650853373216397
150,9,0.5800902629512051
150,11,0.5805538756134825
150,13,0.5878366494317186
150,15,0.5865184378220144
151,1,0.5589456968318425
151,3,0.5563172358468157
151,5,0.5621525569051162
151,7,0.5645493726417111
151,9,0.5709362275384813
151,11,0.5762320162741289
151,13,0.5860213217548703
151,15,0.5781699930127936
152,1,0.5548136540720752
152,3,0.5551386573111415
152,5,0.5559369585372306
152,7,0.5647465200634888
152,9,0.5671855649761062
152,11,0.5732164881248746
152,13,0.5825877048207329
152,15,0.579302425009222
153,1,0.5554980292416147
153,3,0.549556050464267
153,5,0.5611221267624628
153,7,0.562337498894304
153,9,0.566683687767414
153,11,0.5755534484156736
153,13,0.5826437914319864
153,15,0.5802019607569742
154,1,0.5551872624315475
154,3,0.5506981017656782
154,5,0.5657878537135105
154,7,0.5599939424791637
154,9,0.5666015220329664
154,11,0.571456096807957
154,13,0.5799831734368703
154,15,0.5778657621987803
155,1,0.5559586064632162
155,3,0.5488302245667039
155,5,0.5671707308734228
155,7,0.5616226143332737
155,9,0.566845136070561
155,11,0.5725156320426023
155,13,0.5783408505088884
155,15,0.5767680229501487
156,1,0.5574090878018473
156,3,0.5598512288270759
156,5,0.5758782767382902
156,7,0.5671064063981656
156,9,0.5773801756847726
156,11,0.5794109308446876
156,13,0.5875472542144683
156,15,0.5878307734084635
157,1,0.5642054236864538
157,3,0.5595009732352525
157,5,0.5773773580109894
157,7,0.5728073973994734
157,9,0.5829053606951671
157,11,0.5861173344009928
157,13,0.5898409098950018
157,15,0.5912084003988826
158,1,0.5624701603013613
158,3,0.5604510570780611
158,5,0.5775193390742073
158,7,0.5763771502325782
158,9,0.5864626465295978
158,11,0.5881199986399718
158,13,0.5953808789466211
158,15,0.5911182910083382
159,1,0.5647380280805713
159,3,0.5659257456752422
159,5,0.5782087132799767
159,7,0.5823581706122981
159,9,0.5830739571905653
159,11,0.5881598583820412
159,13,0.5917230451206738
159,15,0.5938512202989822
160,1,0.5531855157707906
160,3,0.5446020390942626
160,5,0.5503432054260597
160,7,0.5592812374699933
160,9,0.5603189245323364
160,11,0.5666384559073675
160,13,0.5734648832204342
160,15,0.5820769146162934
161,1,0.5532027170171885
161,3,0.540318249621234
161,5,0.5517154683704156
161,7,0.5568256054197727
161,9,0.5609189045644062
161,11,0.5703180417250564
161,13,0.5721621717201157
161,15,0.5785782840873378
162,1,0.553959770693726
162,3,0.5421779453193817
162,5,0.5489522400516041
162,7,0.5530890602341494
162,9,0.5601375847112299
162,11,0.5662348862925597
162,13,0.5720987137244666
162,15,0.5756634173003068
163,1,0.5530362672128363
163,3,0.5426713728184619
163,5,0.5499904738635687
163,7,0.5542362765360829
163,9,0.5603086624323346
163,11,0.5664033499044195
163,13,0.5723426937878985
163,15,0.5769415153413877
164,1,0.5457362576978337
164,3,0.5321130808730888
164,5,0.5409316374454326
164,7,0.5507192712343982
164,9,0.5505045905389235
164,11,0.5535518321538879
164,13,0.5621449108628446
164,15,0.5653726388719764
165,1,0.5361823081052552
165,3,0.5262662459810686
165,5,0.5298333695920109
165,7,0.5386189236268721
165,9,0.5454016176345042
165,11,0.5464398491873015
165,13,0.5531812828607348
165,15,0.5545325223936214
166,1,0.5355712264151735
166,3,0.5264667079022052
166,5,0.528689886852599
166,7,0.5346850198886376
166,9,0.5446350871207783
166,11,0.5454120609978488
166,13,0.5536796231303934
166,15,0.5549889109858107
167,1,0.5351535451879693
167,3,0.5244339581864014
167,5,0.5284781515173502
167,7,0.5293105138427988
167,9,0.5353706494631868
167,11,0.5383533706244874
167,13,0.5449786173568512
167,15,0.5433362082063173
168,1,0.5339102901077474
168,3,0.526007095622345
168,5,0.5246375023304547
168,7,0.5217036307877215
168,9,0.529332500115047
168,11,0.5309011538541109
168,13,0.5374595821135686
168,15,0.5370932969881473
169,1,0.5338131858571871
169,3,0.5247585961547337
169,5,0.5245865755045556
169,7,0.5239013569602294
169,9,0.5269705613476159
169,11,0.5296687267612792
169,13,0.534422746773698
169,15,0.5367478986943311
170,1,0.5372184949036398
170,3,0.5249200113210772
170,5,0.5239521728396088
170,7,0.5277252266155487
170,9,0.527779145665394
170,11,0.5298144881840063
170,13,0.5353943599822342
170,15,0.5370493147601647
171,1,0.5486404437969652
171,3,0.5281967603383607
171,5,0.5305117517124799
171,7,0.5353514984364217
171,9,0.5312729527705453
171,11,0.5361395455258318
171,13,0.5399939636695296
171,15,0.5466477699188415
172,1,0.5425357196084872
172,3,0.5280900576913745
172,5,0.5307073272964693
172,7,0.534300388920617
172,9,0.5345235713474311
172,11,0.5421296007282947
172,13,0.5420682321736423
172,15,0.5410788882392624
173,1,0.5356678997464314
173,3,0.5308872289227543
173,5,0.5391345928537495
173,7,0.5341603114581338
173,9,0.5380054970623761
173,11,0.5423571063600581
173,13,0.5454371085441753
173,15,0.5384316198617466
174,1,0.5383411403948941
174,3,0.5280969591827308
174,5,0.5342000722048061
174,7,0.5360187198873699
174,9,0.533888496435788
174,11,0.5336602013387782
174,13,0.5397068886375845
174,15,0.5390635687243839
175,1,0.535947881715191
175,3,0.5262798058382815
175,5,0.5289548352881038
175,7,0.5338339866595828
175,9,0.5312665774299633
175,11,0.531938410036925
175,13,0.5357049483368549
175,15,0.5355843978775774
176,1,0.535383395256984
176,3,0.5240411332280872
176,5,0.52927520052293
176,7,0.5334544577326884
176,9,0.5282508902671287
176,11,0.5267612099689823
176,13,0.5276446307912522
176,15,0.5295159142854944
177,1,0.5195799784612684
177,3,0.5061887086883498
177,5,0.5135746416343132
177,7,0.5101925775257572
177,9,0.5081261724365556
177,11,0.5090595119096031
177,13,0.506502750664337
177,15,0.5133116997590658
178,1,0.507370062603903
178,3,0.49529931844571234
178,5,0.49948739695875677
178,7,0.49740251110258954
178,9,0.4995565500860962
178,11,0.4995577575405951
178,13,0.5000802057793743
178,15,0.50536411717823
179,1,0.5115186293277002
179,3,0.5042673481926256
179,5,0.5019194114959774
179,7,0.49665401558711897
179,9,0.5028528411514025
179,11,0.5049121422974084
179,13,0.5030393825324231
179,15,0.5054503855284127
180,1,0.5144478367178491
180,3,0.5004410538753815
180,5,0.506971405221527
180,7,0.5060318764300317
180,9,0.5089701815883151
180,11,0.5082528129279841
180,13,0.5091095152230529
180,15,0.5090801675904301
181,1,0.5123915082340377
181,3,0.4959304840019944
181,5,0.5017792431140519
181,7,0.5024237676916063
181,9,0.503061516191364
181,11,0.5042919560611381
181,13,0.49926343760128467
181,15,0.5033451669897664
182,1,0.5190806244296596
182,3,0.5116970119048089
182,5,0.511070077138766
182,7,0.5130377650928332
182,9,0.513474301230022
182,11,0.5116252452358959
182,13,0.5104196311481838
182,15,0.5138743100179484
183,1,0.5169522508714023
183,3,0.5131654541746435
183,5,0.5083656408556152
183,7,0.5124457966391792
183,9,0.5098230423342405
183,11,0.5117252490760521
183,13,0.5048183112290403
183,15,0.5082229404101148
184,1,0.5204127837027237
184,3,0.5117781334549784
184,5,0.5076359645850934
184,7,0.5113060901877755
184,9,0.5154573310647254
184,11,0.5115070533925935
184,13,0.5068385606141584
184,15,0.5087197167779405
185,1,0.5215088812991048
185,3,0.5157890429191685
185,5,0.5092527273928827
185,7,0.5117205221497558
185,9,0.5149980793030302
185,11,0.5095231192586489
185,13,0.5061341712053704
185,15,0.507573229718711
186,1,0.5232220003655496
186,3,0.5157629769631538
186,5,0.5146667484824671
186,7,0.5134683931351709
186,9,0.5139210871197694
186,11,0.5133228116115913
186,13,0.5039333535156743
186,15,0.5045572657224462
187,1,0.5295005107020941
187,3,0.5274621308734431
187,5,0.518328634398269
187,7,0.5197048077373562
187,9,0.52431694563744
187,11,0.5218944957618298
187,13,0.5115266495023175
187,15,0.5117776129940949
188,1,0.5239344601377746
188,3,0.5120068194917675
188,5,0.5155805126289672
188,7,0.5166961771056273
188,9,0.5188383039945098
188,11,0.5141956600598976
188,13,0.5062761173056771
188,15,0.5064767900757294
189,1,0.5218836945608915
189,3,0.512096862980934
189,5,0.5156001482624081
189,7,0.5143262217219551
189,9,0.5189746405128723
189,11,0.5151768682131662
189,13,0.504851943197702
189,15,0.5059147340299053
190,1,0.5320115498655217
190,3,0.525077547191851
190,5,0.5276560214230097
190,7,0.5263380549845136
190,9,0.5268164806666784
190,11,0.5258029823197193
190,13,0.5123247650370218
190,15,0.5131771776191808
191,1,0.5250701052191438
191,3,0.5261136158547882
191,5,0.5245790957903076
191,7,0.519923594805276
191,9,0.5237327384541385
191,11,0.5185303620665602
191,13,0.5129474793678578
191,15,0.5100629384303887
192,1,0.5365897692196486
192,3,0.5275109929017291
192,5,0.5266971746496747
192,7,0.5223794046373446
192,9,0.5252947936492792
192,11,0.5153494629233765
192,13,0.5097722866909012
192,15,0.5118350859594305
193,1,0.532550482830504
193,3,0.531389704907469
193,5,0.5306781082964774
193,7,0.525897201153808
193,9,0.5268733840526576
193,11,0.509887543976172
193,13,0.5106535846622504
193,15,0.5128805778002373
194,1,0.5277001862581608
194,3,0.528104318513828
194,5,0.5276241212990073
194,7,0.5287838843395967
194,9,0.525505409511437
194,11,0.5185349731207886
194,13,0.5144753316891516
194,15,0.5173090220189172
195,1,0.5305794755919199
195,3,0.525796816992734
195,5,0.5288661683632916
195,7,0.5261748475570809
195,9,0.5267511153047327
195,11,0.5177729119109976
195,13,0.511790656209755
195,15,0.5181836542081087
196,1,0.5286126757986221
196,3,0.5283782528424095
196,5,0.5298552085986151
196,7,0.5291955015245217
196,9,0.5286971390181766
196,11,0.5170116502498995
196,13,0.5151304910601623
196,15,0.5208952867831508
197,1,0.5300993098192708
197,3,0.5262185393317306
197,5,0.525508134255321
197,7,0.5269823072501675
197,9,0.5283650730362625
197,11,0.5155424331423314
197,13,0.5184597446185748
197,15,0.5256826979150147
198,1,0.5312987874021406
198,3,0.5293457197570967
198,5,0.5219725774259117
198,7,0.5260189278393673
198,9,0.526580673236639
198,11,0.5162469484750148
198,13,0.5198707904915905
198,15,0.5228406154171131
199,1,0.5314457554422976
199,3,0.5307476432814042
199,5,0.5198793616789447
199,7,0.5281494914462106
199,9,0.5265581287247757
199,11,0.5184102553576901
199,13,0.517904791102335
199,15,0.5245022674749749
200,1,0.5327434177019957
200,3,0.5283532527183776
200,5,0.5208878377255504
200,7,0.5284604187765745
200,9,0.5263520702572426
200,11,0.5184389044349842
200,13,0.5168930300334612
200,15,0.524394389598339
201,1,0.5316765435251438
201,3,0.5299469213958006
201,5,0.5221906014428984
201,7,0.5335096542820811
201,9,0.5286497629325205
201,11,0.5172489688892699
201,13,0.5155915497276169
201,15,0.5244454159426974
202,1,0.5325054007932496
202,3,0.5293963492988079
202,5,0.5214279346368087
202,7,0.5310779748381604
202,9,0.5279257549154749
202,11,0.5164256020202898
202,13,0.517813560629232
202,15,0.5223533816385278
203,1,0.5309544836995924
203,3,0.5312686507468517
203,5,0.5213761602947027
203,7,0.5312380347416916
203,9,0.5220036764510568
203,11,0.5134107631122193
203,13,0.517214088746979
203,15,0.5190958697325252
204,1,0.5291793756799604
204,3,0.5287140483288217
204,5,0.5207729492761259
204,7,0.5305151438419101
204,9,0.5209671682885288
204,11,0.5147907846392207
204,13,0.5161067416600293
204,15,0.5167367971966889
205,1,0.5286427284748154
205,3,0.5273261862092998
205,5,0.5176239779251939
205,7,0.5289892265231659
205,9,0.5205891562089563
205,11,0.5146140304431879
205,13,0.5156882499530567
205,15,0.5150270964875403
206,1,0.5333381851797708
206,3,0.5295835985152172
206,5,0.5230835708682624
206,7,0.5311974157206903
206,9,0.5209166603299328
206,11,0.5167729487949178
206,13,0.5186169936478315
206,15,0.5262220124821777
207,1,0.5293270842346287
207,3,0.5270314763195781
207,5,0.5234628458143981
207,7,0.5334005898835982
207,9,0.5257643258878381
207,11,0.5236303053378413
207,13,0.5290368478185469
207,15,0.5327580883077078
208,1,0.5246530515662483
208,3,0.52536976456673
208,5,0.5254030578835774
208,7,0.5309094364303936
208,9,0.5257286845994921
208,11,0.5224873919351597
208,13,0.5280451826098768
208,15,0.5302531404073616
209,1,0.5220078115577451
209,3,0.5254719787363752
209,5,0.525388041825254
209,7,0.5349753262349558
209,9,0.5262270747953957
209,11,0.5229300185371966
209,13,0.5249629798825486
209,15,0.5272453586435005
210,1,0.523229981714019
210,3,0.5263763950306507
210,5,0.5253514083402868
210,7,0.5308507718350945
210,9,0.5246338048805677
210,11,0.5225535756220637
210,13,0.5223241155581702
210,15,0.52098899433472
211,1,0.527337280956927
211,3,0.5258604774881859
211,5,0.5264305877766171
211,7,0.5258971327038344
211,9,0.5216655098609163
211,11,0.5212178331498631
211,13,0.520491171659425
211,15,0.519768426026789
212,1,0.5270515024177465
212,3,0.525727060641374
212,5,0.528164539839441
212,7,0.527611293374287
212,9,0.5218671903892316
212,11,0.519174556896664
212,13,0.5201747052654481
212,15,0.519578259800841
213,1,0.5302207188334503
213,3,0.5298353341217095
213,5,0.5266211428666256
213,7,0.5258078605495183
213,9,0.5154080813939746
213,11,0.5195598720391471
213,13,0.5180371447461097
213,15,0.5188185625359031
214,1,0.5290354019052643
214,3,0.5268939449161275
214,5,0.5269469752260691
214,7,0.5280051308052024
214,9,0.5180806163291789
214,11,0.5177493744378394
214,13,0.5215222995022625
214,15,0.5193895415667942
215,1,0.5266571515981132
215,3,0.5237609256703922
215,5,0.5266863986968211
215,7,0.5236259137298476
215,9,0.5170760019268321
215,11,0.5146933210737383
215,13,0.5254051221462336
215,15,0.5224804682429257
216,1,0.529964432329246
216,3,0.5252563847028487
216,5,0.5251405901446785
216,7,0.5238968765034732
216,9,0.5129849268247123
216,11,0.5176007263523317
216,13,0.5211943373662712
216,15,0.5228017658710136
217,1,0.5312934481203191
217,3,0.5228589536469538
217,5,0.5217569405556016
217,7,0.5225573043039545
217,9,0.5156902218083412
217,11,0.5124913948474281
217,13,0.523390480499665
217,15,0.5186235092383404
218,1,0.5319006356317364
218,3,0.5247692603461003
218,5,0.5223083103442382
218,7,0.521159078971205
218,9,0.5197120134090428
218,11,0.5121954255093184
218,13,0.522440052517827
218,15,0.5209307357555637
219,1,0.5324117091926533
219,3,0.5262030603721503
219,5,0.5237210523968102
219,7,0.5202513617533377
219,9,0.5222750112151002
219,11,0.5144819648140283
219,13,0.5199940561832616
219,15,0.5151348835249777
220,1,0.5329536444385129
220,3,0.5289063182821804
220,5,0.5282466251557302
220,7,0.5183488379056027
220,9,0.5205990183620778
220,11,0.5165507099506145
220,13,0.519244371925801
220,15,0.5176576997163033
221,1,0.5308371969697827
221,3,0.5332507842284478
221,5,0.5222482697586744
221,7,0.5179871995095321
221,9,0.5253249768464936
221,11,0.5192646591542801
221,13,0.5227601107800454
221,15,0.5230991374791681
222,1,0.5331000029308012
222,3,0.5338900935450847
222,5,0.5255903640404289
222,7,0.5169970973237257
222,9,0.5318992171079532
222,11,0.518212079071942
222,13,0.5240769678439301
222,15,0.5240708182110184
223,1,0.533062074662437
223,3,0.5330105666163547
223,5,0.5258665441724989
223,7,0.5218395388208529
223,9,0.5294744852469091
223,11,0.5212607206956424
223,13,0.5242651159491032
223,15,0.5267004904391667
224,1,0.530857697570516
224,3,0.5268874391849684
224,5,0.5202576719288011
224,7,0.5229469456320662
224,9,0.5288293167791667
224,11,0.5198102254097422
224,13,0.5185599626540552
224,15,0.5231931073572486
225,1,0.5329296815299494
225,3,0.5280601633294986
225,5,0.5193065407682113
225,7,0.5199514626991457
225,9,0.526862315928526
225,11,0.5138845735263209
225,13,0.5177572774819786
225,15,0.51792047010873
226,1,0.5340570866447812
226,3,0.5282785962490361
226,5,0.5190089213535253
226,7,0.5215917938039062
226,9,0.5268323006554826
226,11,0.5156598756284467
226,13,0.5178936054468944
226,15,0.5190556288193469
227,1,0.5319406203638407
227,3,0.5259279096822951
227,5,0.5226525665123065
227,7,0.5256386388172319
227,9,0.5259575506591798
227,11,0.5175470349092215
227,13,0.5155289999458522
227,15,0.517129470754444
228,1,0.5313102940597403
228,3,0.5218280368447755
228,5,0.5251664053802132
228,7,0.525342057851284
228,9,0.527626474978942
228,11,0.5167385445933869
228,13,0.5175132437244298
228,15,0.5199503488600673
229,1,0.5310853154960576
229,3,0.5231188176496563
229,5,0.5234827958781023
229,7,0.5254329152236983
229,9,0.5272468075041216
229,11,0.518013364637046
229,13,0.5192109704955387
229,15,0.5195202639515443
230,1,0.5329785826718076
230,3,0.5264485405023407
230,5,0.5276223714543351
230,7,0.5233796688417441
230,9,0.5268810634374212
230,11,0.5167886087289565
230,13,0.5241895864689238
230,15,0.5216014135133794
231,1,0.5328329311752825
231,3,0.5272339289226189
231,5,0.5274358946232954
231,7,0.5221767118458851
231,9,0.527991532675188
231,11,0.5200639584594925
231,13,0.5226494297796854
231,15,0.5223736563095841
232,1,0.5335464268031825
232,3,0.5275841868571215
232,5,0.5269736377656032
232,7,0.5238609917798722
232,9,0.5271449691242706
232,11,0.5186288934687358
232,13,0.5216856230740533
232,15,0.5210207469079241
233,1,0.5333353676206244
233,3,0.5303105799785188
233,5,0.5279530352266053
233,7,0.5220779037951193
233,9,0.5256305416796456
233,11,0.5265749243490948
233,13,0.5251361315950352
233,15,0.5201475843491458
234,1,0.5331469286118502
234,3,0.5298021654779287
234,5,0.5315106742199929
234,7,0.5218153304871042
234,9,0.5261266053846503
234,11,0.5248168063455063
234,13,0.5248482463056438
234,15,0.5245031325902771
235,1,0.539116902224483
235,3,0.5361451032708975
235,5,0.5328225843998398
235,7,0.5287414890470289
235,9,0.5304783797709762
235,11,0.5275361196156226
235,13,0.5302265014149822
235,15,0.5314393663815425
236,1,0.5390636087181501
236,3,0.5355105364980735
236,5,0.5308924076894629
236,7,0.5303434206698989
236,9,0.5315363442757804
236,11,0.5286152947647348
236,13,0.5293116344849164
236,15,0.5327537511015386
237,1,0.5439518845584534
237,3,0.5374079384962459
237,5,0.5353602526840536
237,7,0.5264681148985763
237,9,0.5290860365960928
237,11,0.530050656324414
237,13,0.5309004898846911
237,15,0.5343353852863195
238,1,0.537279909494654
238,3,0.5294592415327315
238,5,0.5269496622482903
238,7,0.5167185323096211
238,9,0.5173323953450665
238,11,0.5208210373530593
238,13,0.5198569696058706
238,15,0.5256393613358442
239,1,0.5332319109217271
239,3,0.526724484282947
239,5,0.5253621262890722
239,7,0.5188151371729403
239,9,0.5163923716207842
239,11,0.5214859906671765
239,13,0.5234088772508877
239,15,0.5263007332322488
240,1,0.5317785135119691
240,3,0.5274721141275575
240,5,0.5247253685766855
240,7,0.5171745121589838
240,9,0.5163999806276027
240,11,0.5206257200718751
240,13,0.5230306487604625
240,15,0.5249387286011876
241,1,0.5340623410662626
241,3,0.5259918049996024
241,5,0.5251774362240355
241,7,0.5177989966521238
241,9,0.5210167191265423
241,11,0.5247623195073778
241,13,0.5256061650533429
241,15,0.5273822458174955
242,1,0.5355667303012591
242,3,0.5272780494271319
242,5,0.5265796861694997
242,7,0.5173804458033404
242,9,0.5209960703847977
242,11,0.5239970739869061
242,13,0.5261008525132865
242,15,0.5264697510261735
243,1,0.5367546993849359
243,3,0.5259346282457901
243,5,0.5272514064472449
243,7,0.5177773553537709
243,9,0.5200504151566954
243,11,0.5274353015951431
243,13,0.5253055887461286
243,15,0.52741260501997
244,1,0.534698154400655
244,3,0.5273957245422741
244,5,0.527170751802773
244,7,0.519810613026614
244,9,0.5225477948297215
244,11,0.5258911987403393
244,13,0.524468149782806
244,15,0.527712549397396
245,1,0.5362626051334327
245,3,0.5264299120730654
245,5,0.5273127747253731
245,7,0.5194456390421813
245,9,0.5221776520785162
245,11,0.5259092340146964
245,13,0.5250804053337148
245,15,0.5263388405144871
246,1,0.5355797767144518
246,3,0.5267435396742376
246,5,0.5288401149439117
246,7,0.5206276096961784
246,9,0.5222368102809274
246,11,0.5229301809570447
246,13,0.5251142954965639
246,15,0.5262690839278837
247,1,0.5346023526811938
247,3,0.5235804627639197
247,5,0.5247830990780395
247,7,0.5169579549456473
247,9,0.519151815389831
247,11,0.5191897123829409
247,13,0.5208154490481959
247,15,0.5205272718761791
248,1,0.5335477101751652
248,3,0.5248215647673559
248,5,0.5229033838222445
248,7,0.5164110198775997
248,9,0.5192007437617023
248,11,0.516293181268999
248,13,0.5212485468009475
248,15,0.5240339130724806
249,1,0.5330593141140172
249,3,0.5289032726701622
249,5,0.5247177565045857
249,7,0.5149773923683751
249,9,0.5222881674171719
249,11,0.5178298830709405
249,13,0.5217321080107962
249,15,0.522939662767097
250,1,0.5339583505999753
250,3,0.5268896162903857
250,5,0.5246266456943813
250,7,0.5191179858844663
250,9,0.521078011133108
250,11,0.5223326916580012
250,13,0.5264623027154771
250,15,0.5263100672692917
251,1,0.5368283650052518
251,3,0.5270795295663263
251,5,0.5236748051393068
251,7,0.5190391753553889
251,9,0.5196545629191015
251,11,0.5245440640892329
251,13,0.523399432276869
251,15,0.5272440293264516
252,1,0.5353465901041513
252,3,0.5257048228290029
252,5,0.5240108641547023
252,7,0.5186631162847938
252,9,0.5209698343841599
252,11,0.5235672469028084
252,13,0.5249691788020894
252,15,0.5261776931691103
253,1,0.5294692846058621
253,3,0.5249864297567602
253,5,0.5176202128934435
253,7,0.5148278661500971
253,9,0.5181726403021915
253,11,0.5191208563511717
253,13,0.5204541247693842
253,15,0.5256957340942492
254,1,0.5297837559650789
254,3,0.5252977660358435
254,5,0.5174484492213166
254,7,0.5152043120117218
254,9,0.5179622404758314
254,11,0.5177087017823097
254,13,0.5218189116725569
254,15,0.5251649182334343
255,1,0.526485448606697
255,3,0.5183058111245026
255,5,0.5128903059039359
255,7,0.510560339170178
255,9,0.5162373144409421
255,11,0.5182686560458114
255,13,0.5159206122019421
255,15,0.5188759464667155
256,1,0.5252474027433122
256,3,0.5221597762696065
256,5,0.5128941254209992
256,7,0.5136563743309578
256,9,0.517500524992909
256,11,0.5169615213894829
256,13,0.5146258720262877
256,15,0.5187325833838433
257,1,0.5295375225082831
257,3,0.5240997163210631
257,5,0.5198008391499184
257,7,0.5137839477774073
257,9,0.521960355933699
257,11,0.5225661490576827
257,13,0.5211961991506732
257,15,0.5245148479991067
258,1,0.5311918089962722
258,3,0.5197659368277113
258,5,0.516785393205649
258,7,0.5175195928679371
258,9,0.5238638335894138
258,11,0.5255622456385212
258,13,0.522529049780667
258,15,0.5255817120925788
259,1,0.5330697706665155
259,3,0.520416895665709
259,5,0.5161518678817333
259,7,0.5158349399433875
259,9,0.5211820210671952
259,11,0.5267143011883867
259,13,0.5213809195159549
259,15,0.524713133533779
260,1,0.5339443264700648
260,3,0.5225741900046836
260,5,0.5172566635281032
260,7,0.5163564565857229
260,9,0.5234102346808794
260,11,0.5244259188507793
260,13,0.5225146624722555
260,15,0.5255391155329358
261,1,0.5341942262593671
261,3,0.5266785200162764
261,5,0.517594138972769
261,7,0.5175170071979946
261,9,0.5208415741660447
261,11,0.522498050546197
261,13,0.5238236394012383
261,15,0.526777872993421
262,1,0.5331211797867023
262,3,0.526903790092966
262,5,0.5196570541811296
262,7,0.519338294078742
262,9,0.5208735335486075
262,11,0.5226117500784984
262,13,0.523580740292263
262,15,0.5276274101467733
263,1,0.5360565736057016
263,3,0.5207191580640054
263,5,0.5202344387695884
263,7,0.5211213695827064
263,9,0.5260074768335936
263,11,0.5273390232289891
263,13,0.5287883753802128
263,15,0.5299217837750331
264,1,0.5361933250617084
264,3,0.5207874229253153
264,5,0.519965349812249
264,7,0.5239214825600355
264,9,0.5227458626326711
264,11,0.5264437997785175
264,13,0.5292506926034618
264,15,0.5290191522500619
265,1,0.5274543192913327
265,3,0.5164357356325844
265,5,0.5163547586198806
265,7,0.5226901118521308
265,9,0.5242819639508903
265,11,0.521391976407082
265,13,0.5270165743012823
265,15,0.5291985807670796
266,1,0.5290204197515141
266,3,0.5162861227651061
266,5,0.5166266068626062
266,7,0.5223166977585342
266,9,0.5248815225264394
266,11,0.5215262914459485
266,13,0.5269094105595314
266,15,0.5283440028511871
267,1,0.5291722439314327
267,3,0.5155499892251352
267,5,0.5188063317605144
267,7,0.523531878894299
267,9,0.5265066777817461
267,11,0.5199724488530257
267,13,0.5298246578207421
267,15,0.5288014096849193
268,1,0.5289594173431656
268,3,0.5171784640564451
268,5,0.5189048203197083
268,7,0.5280022518762012
268,9,0.5263168323354727
268,11,0.5202098579005799
268,13,0.5326975155772593
268,15,0.5319975096251468
269,1,0.5276738095180252
269,3,0.5193297093892261
269,5,0.5148720632446038
269,7,0.5252921820767313
269,9,0.5278415076450551
269,11,0.5245524877326273
269,13,0.5325295995479409
269,15,0.5281435462572094
270,1,0.5320770060229789
270,3,0.5165018336867379
270,5,0.5189478014000491
270,7,0.522583317529047
270,9,0.5278125812839914
270,11,0.5201335521184564
270,13,0.5332017317597332
270,15,0.533942459314389
271,1,0.5304350474208241
271,3,0.5219564510478887
